frame_idx,detection_ms,tracking_ms,face_ms,body_ms,db_lookup_ms,total_ms
1067,262.118,1.945,0.000,0.000,0.000,271.213
1068,237.588,1.152,0.000,0.003,0.000,245.072
1069,213.724,1.059,0.000,0.000,0.000,227.568
1070,190.145,1.110,0.000,0.000,0.000,197.647
1071,196.872,1.490,0.000,0.000,0.000,205.579
1072,264.579,1.690,0.000,0.000,0.000,273.112
1073,289.737,2.755,0.000,0.000,0.000,302.066
1074,299.468,1.684,0.000,0.000,0.000,308.878
1075,204.434,1.101,0.000,0.000,0.000,214.027
1076,192.448,1.078,0.000,0.000,0.000,203.264
1077,193.106,0.560,0.000,0.000,0.000,203.877
1078,279.226,1.992,0.000,0.005,0.000,290.139
1079,319.292,2.799,0.000,0.000,0.000,331.204
1080,292.564,1.232,0.000,0.000,0.000,301.121
1081,274.119,0.642,0.000,0.000,0.000,282.779
1082,305.973,0.677,0.000,0.000,0.000,314.619
1083,270.860,0.448,0.000,0.000,0.000,278.194
1084,262.071,0.872,0.000,0.000,0.000,270.387
1085,273.318,0.771,0.000,0.000,0.000,285.587
1086,307.122,0.701,0.000,0.000,0.000,316.888
1087,277.643,0.766,0.000,0.000,0.000,285.153
1088,284.050,0.735,0.000,0.000,0.000,294.652
1089,318.807,1.324,0.000,0.000,0.000,335.142
1090,342.860,0.576,0.000,0.000,0.000,354.036
1091,303.293,0.724,0.000,0.000,0.000,312.955
1092,300.475,0.899,0.000,0.000,0.000,311.671
1093,295.259,1.252,0.000,0.000,0.000,309.252
1094,310.114,0.746,0.000,0.000,0.000,319.200
1095,317.445,0.988,0.000,0.000,0.000,328.194
1096,321.792,10.684,0.000,0.000,0.000,340.245
1097,410.280,1.373,0.000,0.000,0.000,423.665
1098,304.749,0.741,0.000,0.000,0.000,313.474
1099,277.601,1.260,0.000,0.000,0.000,285.909
1100,337.944,1.971,0.000,0.004,0.000,350.986
1101,298.027,1.529,0.000,0.000,0.000,310.581
1102,226.155,1.192,0.000,0.000,0.000,233.497
1103,198.213,1.164,0.000,0.000,0.000,205.746
1104,315.452,1.247,0.000,0.000,0.000,324.399
1105,254.841,5.329,0.000,0.000,0.000,268.119
1106,236.724,1.149,0.000,0.000,0.000,245.040
1107,220.590,2.210,0.000,0.000,0.000,229.993
1108,275.176,3.436,0.000,0.000,0.000,287.317
1109,273.613,1.086,0.000,0.000,0.000,282.286
1110,198.905,1.394,0.000,0.003,0.000,207.948
1111,195.186,1.234,0.000,0.000,0.000,206.706
1112,226.490,1.079,0.000,0.000,0.000,242.319
1113,414.659,1.945,0.000,0.000,0.000,425.519
1114,284.830,2.505,0.000,0.000,0.000,296.620
1115,250.518,0.608,0.000,0.000,0.000,257.155
1116,229.215,1.188,0.000,0.000,0.000,237.909
1117,300.363,1.878,0.000,0.000,0.000,310.122
1118,193.842,1.453,0.000,0.000,0.000,202.204
1119,232.993,1.540,0.000,0.000,0.000,241.675
1120,194.921,1.081,0.000,0.003,0.000,202.178
1121,223.213,0.426,0.000,0.000,0.000,230.541
1122,275.913,1.150,0.000,0.000,0.000,287.109
1123,219.300,1.198,0.000,0.000,0.000,228.879
1124,210.909,0.450,0.000,0.000,0.000,217.492
1125,219.808,0.405,0.000,0.000,0.000,229.158
1126,200.665,0.544,0.000,0.000,0.000,209.564
1127,256.633,1.134,0.000,0.000,0.000,264.158
1128,220.698,0.452,0.000,0.000,0.000,228.630
1129,234.951,0.403,0.000,0.000,0.000,241.339
1130,219.348,0.417,0.000,0.000,0.000,225.948
1131,241.500,0.748,0.000,0.000,0.000,260.327
1132,241.859,0.434,0.000,0.000,0.000,248.146
1133,204.816,0.436,0.000,0.000,0.000,211.109
1134,194.074,0.401,0.000,0.000,0.000,203.022
1135,199.963,0.909,0.000,0.000,0.000,211.707
1136,260.295,0.620,0.000,0.000,0.000,267.565
1137,215.732,0.422,0.000,0.000,0.000,222.193
1138,218.805,0.448,0.000,0.000,0.000,228.230
1139,195.630,1.256,0.000,0.000,0.000,202.765
1140,202.794,0.443,0.000,0.000,0.000,210.051
1141,276.193,0.403,0.000,0.000,0.000,282.538
1142,206.324,0.404,0.000,0.000,0.000,217.010
1143,200.673,0.870,0.000,0.000,0.000,208.433
1144,195.063,0.403,0.000,0.000,0.000,202.679
1145,227.989,1.108,0.000,0.002,0.000,237.777
1146,259.829,1.240,0.000,0.000,0.000,269.662
1147,211.487,1.166,0.000,0.000,0.000,219.552
1148,206.755,2.435,0.000,0.000,0.000,220.160
1149,248.071,0.648,0.000,0.000,0.000,256.703
1150,262.900,0.807,0.000,0.000,0.000,272.230
1151,246.124,0.404,0.000,0.000,0.000,252.646
1152,196.905,1.110,0.000,0.000,0.000,206.328
1153,216.756,1.674,0.000,0.000,0.000,226.720
1154,253.035,2.281,0.000,0.000,0.000,263.218
1155,305.465,0.837,0.000,0.000,0.000,315.201
1156,227.698,1.164,0.000,0.004,0.000,237.806
1157,224.712,0.549,0.000,0.000,0.000,232.056
1158,197.214,0.400,0.000,0.000,0.000,203.516
1159,218.073,0.450,0.000,0.000,0.000,225.121
1160,262.486,0.629,0.000,0.000,0.000,270.286
1161,216.723,0.397,0.000,0.000,0.000,225.312
1162,222.596,0.621,0.000,0.000,0.000,230.164
1163,232.142,0.452,0.000,0.000,0.000,239.177
1164,189.610,0.430,0.000,0.000,0.000,198.009
1165,271.462,0.512,0.000,0.000,0.000,278.069
1166,241.308,0.531,0.000,0.000,0.000,247.801
1167,238.432,0.699,0.000,0.000,0.000,252.200
1168,218.864,0.670,0.000,0.000,0.000,228.003
1169,302.962,0.444,0.000,0.000,0.000,311.975
1170,223.976,0.598,0.000,0.000,0.000,231.193
1171,212.083,1.631,0.000,0.000,0.000,221.260
1172,204.325,0.555,0.000,0.000,0.000,213.831
1173,215.911,1.174,7.889,0.004,0.077,232.068
1174,310.454,2.479,0.000,0.000,0.000,320.537
1175,240.836,1.154,0.000,0.000,0.000,249.346
1176,235.814,1.245,0.000,0.000,0.000,243.420
1177,234.947,1.180,0.000,0.000,0.000,244.279
1178,277.970,1.472,0.000,0.000,0.000,285.894
1179,256.808,1.755,0.000,0.000,0.000,267.426
1180,220.968,1.171,0.000,0.000,0.000,228.695
1181,241.178,1.084,0.000,0.000,0.000,251.708
1182,313.224,1.295,0.000,0.000,0.000,322.044
1183,238.746,1.107,0.000,0.003,0.000,246.894
1184,220.610,1.264,0.000,0.000,0.000,228.452
1185,231.283,1.536,0.000,0.000,0.000,240.421
1186,245.178,1.228,0.000,0.000,0.000,256.000
1187,289.735,1.644,0.000,0.000,0.000,301.301
1188,197.316,1.415,0.000,0.000,0.000,205.115
1189,209.244,0.842,0.000,0.000,0.000,217.183
1190,252.857,0.404,0.000,0.000,0.000,259.568
1191,302.907,0.431,0.000,0.000,0.000,310.100
1192,233.447,0.608,0.000,0.000,0.000,242.097
1193,253.682,0.612,0.000,0.000,0.000,262.378
1194,202.928,1.276,0.000,0.003,0.000,210.510
1195,255.708,1.080,0.000,0.000,0.000,263.949
1196,333.563,1.671,0.000,0.000,0.000,343.793
1197,285.515,0.861,0.000,0.000,0.000,293.303
1198,228.865,0.397,0.000,0.000,0.000,237.663
1199,240.932,0.829,0.000,0.000,0.000,249.652
1200,329.218,0.639,0.000,0.000,0.000,337.537
1201,211.441,0.923,0.000,0.000,0.000,220.282
1202,217.858,0.761,0.000,0.000,0.000,227.099
1203,203.142,1.061,0.000,0.000,0.000,210.065
1204,282.756,0.592,0.000,0.000,0.000,291.062
1205,264.394,0.528,0.000,0.000,0.000,271.952
1206,241.818,1.100,0.000,0.003,0.000,252.780
1207,237.786,1.283,0.000,0.000,0.000,245.872
1208,217.978,1.109,0.000,0.000,0.000,226.368
1209,306.089,1.096,0.000,0.000,0.000,313.588
1210,241.553,1.086,0.000,0.000,0.000,251.784
1211,207.419,1.195,0.000,0.000,0.000,219.121
1212,227.417,0.414,0.000,0.000,0.000,237.720
1213,286.017,0.596,0.000,0.000,0.000,292.955
1214,229.091,1.077,0.000,0.000,0.000,237.057
1215,193.508,0.622,0.000,0.000,0.000,200.472
1216,205.925,0.400,0.000,0.000,0.000,212.352
1217,242.742,0.442,0.000,0.000,0.000,250.490
1218,296.606,0.579,0.000,0.000,0.000,304.733
1219,192.114,0.403,0.000,0.000,0.000,199.080
1220,198.768,1.071,0.000,0.003,0.000,206.687
1221,229.891,1.775,0.000,0.000,0.000,242.228
1222,211.087,1.071,0.000,0.000,0.000,218.282
1223,269.355,3.399,0.000,0.000,0.000,279.555
1224,197.906,1.202,0.000,0.000,0.000,206.181
1225,221.694,1.163,0.000,0.000,0.000,234.586
1226,217.057,2.397,0.000,0.000,0.000,228.113
1227,225.613,2.749,0.000,0.000,0.000,240.273
1228,260.818,2.653,0.000,0.000,0.000,275.593
1229,318.300,1.721,0.000,0.000,0.000,328.764
1230,318.747,1.940,0.000,0.004,0.000,329.523
1231,351.272,2.647,0.000,0.000,0.000,360.841
1232,306.301,2.595,0.000,0.000,0.000,316.753
1233,285.727,8.976,0.000,0.000,0.000,303.929
1234,284.657,1.099,0.000,0.000,0.000,293.449
1235,321.986,1.732,0.000,0.000,0.000,336.448
1236,223.338,1.140,0.000,0.000,0.000,231.538
1237,221.118,1.108,0.000,0.000,0.000,228.481
1238,191.225,1.097,0.000,0.000,0.000,199.208
1239,265.191,2.103,0.000,0.000,0.000,275.515
1240,223.681,1.922,0.000,0.003,0.000,232.750
1241,212.814,1.089,0.000,0.000,0.000,220.873
1242,198.041,1.128,0.000,0.000,0.000,207.413
1243,202.153,0.984,0.000,0.000,0.000,213.707
1244,279.717,0.668,0.000,0.000,0.000,289.102
1245,247.784,0.946,0.000,0.000,0.000,255.709
1246,215.881,0.541,0.000,0.000,0.000,223.450
1247,197.351,1.196,0.000,0.000,0.000,205.224
1248,213.247,0.404,0.000,0.000,0.000,220.176
1249,254.934,0.447,0.000,0.000,0.000,261.293
1250,232.281,2.590,0.000,0.005,0.000,242.231
1251,216.405,0.418,0.000,0.000,0.000,223.101
1252,263.095,0.435,0.000,0.000,0.000,269.895
1253,269.905,0.740,0.000,0.000,0.000,278.833
1254,262.885,0.768,0.000,0.000,0.000,272.299
1255,199.254,0.406,0.000,0.000,0.000,205.696
1256,235.299,1.162,0.000,0.000,0.000,244.246
1257,206.719,0.440,0.000,0.000,0.000,213.722
1258,283.414,2.443,0.000,0.000,0.000,293.275
1259,200.453,1.632,0.000,0.000,0.000,209.235
1260,253.175,0.499,0.000,0.000,0.000,260.700
1261,227.177,0.409,0.000,0.000,0.000,239.171
1262,240.098,1.172,0.000,0.000,0.000,252.548
1263,271.922,1.095,0.000,0.000,0.000,279.737
1264,251.985,0.430,0.000,0.000,0.000,263.889
1265,211.275,0.972,0.000,0.000,0.000,220.198
1266,238.511,1.029,0.000,0.000,0.000,246.236
1267,265.139,1.179,0.000,0.003,0.000,273.322
1268,247.997,1.181,0.000,0.000,0.000,258.769
1269,248.040,0.592,0.000,0.000,0.000,255.383
1270,244.985,0.413,0.000,0.000,0.000,251.164
1271,232.579,1.241,0.000,0.000,0.000,257.583
1272,270.383,1.005,0.000,0.000,0.000,278.757
1273,220.357,0.434,0.000,0.000,0.000,226.689
1274,223.436,0.400,0.000,0.000,0.000,229.643
1275,218.162,0.414,0.000,0.000,0.000,227.099
1276,315.328,0.870,0.000,0.000,0.000,322.397
1277,245.105,0.403,0.000,0.000,0.000,253.341
1278,210.817,0.583,0.000,0.000,0.000,217.636
1279,200.337,0.947,0.000,0.000,0.000,207.202
1280,279.564,1.057,0.000,0.000,0.000,297.279
1281,304.916,0.965,0.000,0.000,0.000,313.888
1282,299.435,0.930,0.000,0.000,0.000,307.992
1283,289.836,2.657,0.000,0.007,0.000,300.736
1284,311.810,2.699,0.000,0.000,0.000,324.405
1285,296.716,2.876,0.000,0.000,0.000,310.190
1286,291.267,2.183,0.000,0.000,0.000,301.690
1287,289.112,2.390,0.000,0.000,0.000,305.308
1288,331.462,2.602,0.000,0.000,0.000,342.036
1289,293.406,2.334,7.724,0.000,0.000,311.503
1290,304.895,2.352,0.000,0.000,0.000,317.576
1291,335.302,3.287,0.000,0.000,0.000,348.035
1292,309.331,3.565,0.000,0.000,0.000,320.419
1293,284.384,1.268,0.000,0.003,0.051,294.855
1294,241.088,1.615,0.000,0.000,0.000,252.299
1295,282.965,1.115,0.000,0.000,0.000,294.816
1296,183.092,1.108,0.000,0.000,0.000,191.171
1297,250.659,1.439,0.000,0.000,0.000,261.794
1298,181.152,1.465,0.000,0.000,0.000,190.169
1299,206.467,3.620,0.000,0.000,0.000,219.325
1300,254.014,1.065,0.000,0.000,0.000,263.593
1301,273.578,1.091,0.000,0.000,0.000,285.037
1302,225.729,1.527,0.000,0.000,0.000,236.513
1303,230.522,1.559,0.000,0.003,0.000,238.619
1304,267.907,1.779,0.000,0.000,0.000,279.020
1305,380.985,1.809,0.000,0.000,0.000,391.427
1306,201.774,1.108,0.000,0.000,0.000,215.111
1307,187.099,1.103,0.000,0.000,0.000,195.994
1308,377.071,2.295,0.000,0.000,0.000,387.359
1309,315.656,2.030,0.000,0.000,0.000,328.167
1310,291.000,2.994,0.000,0.000,0.000,302.768
1311,329.944,1.826,0.000,0.000,0.000,341.734
1312,277.695,1.771,0.000,0.000,0.000,290.167
1313,263.762,1.233,0.000,0.003,0.000,274.795
1314,266.449,1.834,0.000,0.000,0.000,278.518
1315,291.935,1.749,0.000,0.000,0.000,302.883
1316,283.663,2.268,0.000,0.000,0.000,297.354
1317,263.660,1.646,0.000,0.000,0.000,272.773
1318,266.185,3.037,0.000,0.000,0.000,277.071
1319,312.974,1.149,0.000,0.000,0.000,321.866
1320,281.234,2.302,0.000,0.000,0.000,293.755
1321,359.071,2.043,0.000,0.000,0.000,370.359
1322,400.406,1.289,0.000,0.000,0.000,418.536
1323,361.360,2.255,0.000,0.000,0.000,372.168
1324,344.455,3.684,0.000,0.000,0.000,358.820
1325,387.092,1.575,0.000,0.000,0.000,398.853
1326,361.926,0.775,0.000,0.000,0.000,371.565
1327,346.365,0.921,0.000,0.000,0.000,354.343
1328,428.619,0.858,0.000,0.000,0.000,441.351
1329,384.784,1.216,0.000,0.000,0.000,395.149
1330,377.023,4.055,0.000,0.033,0.000,389.269
1331,451.032,1.530,0.000,0.000,0.000,460.597
1332,423.455,0.732,0.000,0.000,0.000,437.103
1333,329.424,0.913,0.000,0.000,0.000,338.985
1334,324.388,0.883,0.000,0.000,0.000,333.397
1335,279.839,0.938,0.000,0.000,0.000,289.890
1336,315.150,0.408,0.000,0.000,0.000,326.110
1337,253.018,0.596,0.000,0.000,0.000,261.230
1338,288.879,0.764,0.000,0.000,0.000,299.239
1339,320.060,0.746,0.000,0.000,0.000,327.499
1340,359.987,2.006,0.000,0.003,0.000,369.999
1341,434.932,1.665,0.000,0.000,0.000,444.474
1342,616.678,4.337,0.000,0.000,0.000,900.181
1343,655.427,2.435,0.000,0.000,0.000,675.562
1344,525.102,3.611,0.000,0.000,0.000,547.158
1345,563.820,5.270,0.000,0.000,0.000,578.453
1346,390.537,2.438,0.000,0.000,0.000,401.905
1347,471.331,0.750,0.000,0.000,0.000,480.659
1348,393.332,1.693,0.000,0.000,0.000,403.766
1349,403.070,2.464,0.000,0.000,0.000,422.773
1350,812.745,1.947,0.000,0.005,0.000,843.155
1351,1027.216,4.119,0.000,0.000,0.000,1075.662
1352,709.643,1.230,0.000,0.000,0.000,723.288
1353,708.473,4.782,0.000,0.000,0.000,738.120
1354,604.741,1.210,0.000,0.000,0.000,619.996
1355,489.315,3.242,0.000,0.000,0.000,502.332
1356,351.275,2.019,0.000,0.000,0.000,362.273
1357,597.233,2.298,0.000,0.000,0.000,610.694
1358,255.862,1.428,0.000,0.000,0.000,265.841
1359,493.115,4.967,0.000,0.000,0.000,510.883
1360,274.708,1.276,0.000,0.000,0.000,282.875
1361,285.162,2.640,0.000,0.004,0.000,297.474
1362,928.259,2.268,0.000,0.000,0.000,940.767
1363,709.270,3.616,0.000,0.000,0.000,828.181
1364,1636.926,5.841,0.000,0.000,0.000,1654.017
1365,2515.703,12.849,0.000,0.000,0.000,2592.266
1366,1845.642,0.702,0.000,0.000,0.000,1868.831
1367,986.326,9.236,28.153,0.000,0.000,1044.123
1368,1056.514,0.885,0.000,0.000,0.000,1069.745
1369,641.246,4.121,0.000,0.000,0.000,665.584
1370,1307.851,2.533,0.000,0.000,0.000,1324.190
1371,374.675,1.026,0.000,0.000,0.000,386.247
1372,420.899,1.984,0.000,0.004,0.075,432.305
1373,375.409,4.751,0.000,0.000,0.000,390.413
1374,381.936,4.192,0.000,0.000,0.000,395.097
1375,469.995,1.882,0.000,0.000,0.000,483.667
1376,398.682,0.686,0.000,0.000,0.000,408.417
1377,301.794,0.595,0.000,0.000,0.000,310.967
1378,438.593,0.828,0.000,0.000,0.000,451.883
1379,337.670,0.712,0.000,0.000,0.000,347.746
1380,222.697,0.503,0.000,0.000,0.000,230.477
1381,283.898,0.398,0.000,0.000,0.000,293.354
1382,386.425,0.741,0.000,0.000,0.000,400.294
1383,266.307,0.801,0.000,0.000,0.000,274.719
1384,258.681,0.753,0.000,0.000,0.000,270.444
1385,358.998,1.838,0.000,0.000,0.000,376.054
1386,243.793,0.403,0.000,0.000,0.000,250.721
1387,234.215,0.882,0.000,0.000,0.000,245.636
1388,270.992,0.811,0.000,0.000,0.000,278.990
1389,332.868,0.406,0.000,0.000,0.000,343.437
1390,189.864,0.407,0.000,0.000,0.000,201.245
1391,222.375,0.404,0.000,0.000,0.000,229.073
1392,241.991,2.496,0.000,0.036,0.000,252.044
1393,304.766,2.053,0.000,0.000,0.000,315.052
1394,264.475,1.114,0.000,0.000,0.000,279.439
1395,207.107,0.417,0.000,0.000,0.000,216.020
1396,214.831,0.882,0.000,0.000,0.000,225.648
1397,211.833,1.772,0.000,0.000,0.000,222.980
1398,284.463,2.459,0.000,0.000,0.000,293.411
1399,295.081,2.116,0.000,0.000,0.000,307.328
1400,225.619,0.414,0.000,0.000,0.000,232.116
1401,204.788,1.180,0.000,0.000,0.000,212.747
1402,261.049,1.091,0.000,0.003,0.000,268.575
1403,195.866,0.432,0.000,0.000,0.000,202.403
1404,288.260,1.792,0.000,0.000,0.000,297.436
1405,217.947,0.949,0.000,0.000,0.000,234.123
1406,290.458,0.764,0.000,0.000,0.000,303.666
1407,283.502,0.414,0.000,0.000,0.000,291.473
1408,215.228,0.547,0.000,0.000,0.000,224.308
1409,231.066,1.687,0.000,0.000,0.000,242.530
1410,189.287,0.399,0.000,0.000,0.000,198.230
1411,345.028,1.167,0.000,0.000,0.000,358.788
1412,242.835,0.406,0.000,0.000,0.000,254.254
1413,204.575,1.870,0.000,0.000,0.000,215.107
1414,231.374,0.426,0.000,0.000,0.000,237.854
1415,314.029,0.457,0.000,0.000,0.000,320.817
1416,186.625,0.400,0.000,0.000,0.000,193.191
1417,200.753,0.411,0.000,0.000,0.000,208.071
1418,192.329,0.435,0.000,0.000,0.000,198.876
1419,210.649,0.403,0.000,0.000,0.000,222.567
1420,386.253,2.439,0.000,0.006,0.000,398.320
1421,269.796,2.913,0.000,0.000,0.000,280.345
1422,216.267,1.101,0.000,0.000,0.000,223.787
1423,272.293,1.870,0.000,0.000,0.000,282.283
1424,303.820,1.122,0.000,0.000,0.000,311.568
1425,190.616,1.180,0.000,0.000,0.000,198.290
1426,221.791,1.061,0.000,0.000,0.000,231.512
1427,239.793,0.875,0.000,0.000,0.000,249.011
1428,338.095,2.592,0.000,0.000,0.000,350.863
1429,209.351,1.152,0.000,0.000,0.000,220.176
1430,192.460,2.305,0.000,0.009,0.000,203.341
1431,199.128,1.158,0.000,0.000,0.000,206.512
1432,193.572,1.348,0.000,0.000,0.000,201.350
1433,276.115,1.416,0.000,0.000,0.000,284.154
1434,253.402,2.704,0.000,0.000,0.000,268.008
1435,289.960,1.749,0.000,0.000,0.000,298.171
1436,191.689,1.158,0.000,0.000,0.000,203.561
1437,198.532,1.066,0.000,0.000,0.000,208.466
1438,251.725,1.196,0.000,0.000,0.000,260.215
1439,231.226,1.191,0.000,0.000,0.000,239.024
1440,212.385,1.387,0.000,0.003,0.000,224.020
1441,197.615,2.214,0.000,0.000,0.000,209.009
1442,196.601,1.190,0.000,0.000,0.000,207.331
1443,242.330,0.847,0.000,0.000,0.000,249.586
1444,208.341,1.166,0.000,0.000,0.000,216.444
1445,193.492,0.882,0.000,0.000,0.000,201.478
1446,200.359,0.461,0.000,0.000,0.000,208.536
1447,194.959,0.402,0.000,0.000,0.000,202.026
1448,269.818,0.634,0.000,0.000,0.000,276.612
1449,249.880,0.568,0.000,0.000,0.000,262.155
1450,227.893,0.513,0.000,0.000,0.000,239.187
1451,209.257,0.408,0.000,0.000,0.000,215.861
1452,335.722,0.459,0.000,0.000,0.000,350.199
1453,270.228,0.441,0.000,0.000,0.000,276.904
1454,214.349,0.421,0.000,0.000,0.000,221.223
1455,194.683,0.438,0.000,0.000,0.000,204.406
1456,281.738,0.996,0.000,0.000,0.000,297.550
1457,273.258,1.925,0.000,0.000,0.000,282.040
1458,249.920,0.874,0.000,0.000,0.000,256.803
1459,187.671,0.398,0.000,0.000,0.000,194.777
1460,211.748,0.426,0.000,0.000,0.000,218.492
1461,250.395,0.465,0.000,0.000,0.000,258.216
1462,289.546,0.870,0.000,0.000,0.000,297.666
1463,257.004,1.038,0.000,0.000,0.000,266.451
1464,349.585,0.529,0.000,0.000,0.000,357.686
1465,357.556,0.683,0.000,0.000,0.000,364.269
1466,187.133,0.462,0.000,0.000,0.000,195.825
1467,263.483,0.424,0.000,0.000,0.000,270.035
1468,268.444,0.444,0.000,0.000,0.000,275.992
1469,291.619,0.754,0.000,0.000,0.000,308.028
1470,232.918,0.464,0.000,0.000,0.000,239.453
1471,194.910,0.433,0.000,0.000,0.000,201.479
1472,205.208,0.427,0.000,0.000,0.000,213.427
1473,222.476,0.401,0.000,0.000,0.000,228.900
1474,307.124,0.813,0.000,0.000,0.000,316.710
1475,197.729,0.709,0.000,0.000,0.000,204.518
1476,202.799,1.038,5.408,0.003,0.049,219.488
1477,641.615,3.024,0.000,0.000,0.000,653.095
1478,306.983,3.018,0.000,0.000,0.000,318.807
1479,260.446,0.464,0.000,0.000,0.000,267.601
1480,334.294,0.757,0.000,0.000,0.000,346.337
1481,262.886,1.138,0.000,0.000,0.000,270.644
1482,214.472,0.439,0.000,0.000,0.000,223.465
1483,186.265,1.197,0.000,0.000,0.000,198.401
1484,189.035,0.447,0.000,0.000,0.000,196.833
1485,280.092,0.626,0.000,0.000,0.000,289.915
1486,270.472,0.450,0.000,0.000,0.000,277.055
1487,204.820,1.828,0.000,0.004,0.000,214.407
1488,193.448,0.489,0.000,0.000,0.000,200.048
1489,292.369,0.607,0.000,0.000,0.000,304.267
1490,298.188,0.409,0.000,0.000,0.000,304.609
1491,194.950,1.155,0.000,0.000,0.000,206.003
1492,187.161,1.106,0.000,0.000,0.000,194.687
1493,204.253,2.236,0.000,0.000,0.000,214.688
1494,209.041,1.056,0.000,0.000,0.000,219.589
1495,316.173,0.406,0.000,0.000,0.000,327.853
1496,271.385,1.212,0.000,0.000,0.000,286.200
1497,207.327,1.126,0.000,0.004,0.000,214.781
1498,240.573,0.754,0.000,0.000,0.000,249.804
1499,373.676,0.468,0.000,0.000,0.000,381.909
1500,280.936,0.505,0.000,0.000,0.000,288.479
1501,292.169,0.835,0.000,0.000,0.000,306.612
1502,361.058,0.863,0.000,0.000,0.000,372.208
1503,275.071,1.965,0.000,0.000,0.000,287.829
1504,272.134,1.784,0.000,0.000,0.000,281.363
1505,288.502,3.034,0.000,0.000,0.000,303.695
1506,360.250,2.012,0.000,0.000,0.000,372.660
1507,264.503,2.333,0.000,0.004,0.000,274.414
1508,311.410,1.262,0.000,0.000,0.000,320.493
1509,279.140,1.720,0.000,0.000,0.000,297.753
1510,354.943,0.724,0.000,0.000,0.000,362.972
1511,287.018,0.610,0.000,0.000,0.000,295.452
1512,286.976,0.986,0.000,0.000,0.000,297.036
1513,364.860,0.687,0.000,0.000,0.000,373.137
1514,977.037,0.982,0.000,0.000,0.000,991.760
1515,251.087,3.623,0.000,0.000,0.000,261.977
1516,187.393,1.097,0.000,0.000,0.000,199.131
1517,183.656,1.119,0.000,0.003,0.000,197.237
1518,249.892,2.416,0.000,0.000,0.000,259.640
1519,241.747,1.746,0.000,0.000,0.000,251.847
1520,217.970,1.122,0.000,0.000,0.000,225.848
1521,190.091,1.107,0.000,0.000,0.000,197.826
1522,204.606,0.426,0.000,0.000,0.000,211.192
1523,237.857,0.413,0.000,0.000,0.000,244.937
1524,349.276,0.444,0.000,0.000,0.000,355.995
1525,220.540,0.734,0.000,0.000,0.000,229.890
1526,296.911,1.023,0.000,0.000,0.000,305.770
1527,192.511,0.867,0.000,0.000,0.000,200.750
1528,286.320,0.621,0.000,0.000,0.000,293.060
1529,187.812,0.429,0.000,0.000,0.000,195.411
1530,232.275,1.159,0.000,0.000,0.000,241.908
1531,263.875,0.445,0.000,0.000,0.000,270.556
1532,235.318,0.461,0.000,0.000,0.000,242.143
1533,272.158,0.852,0.000,0.000,0.000,279.231
1534,196.564,0.409,0.000,0.000,0.000,203.414
1535,208.124,0.462,0.000,0.000,0.000,215.663
1536,224.878,0.632,0.000,0.000,0.000,232.973
1537,243.164,0.731,0.000,0.000,0.000,259.200
1538,261.725,0.916,0.000,0.000,0.000,271.243
1539,264.979,0.761,0.000,0.000,0.000,273.553
1540,271.259,0.693,0.000,0.000,0.000,279.974
1541,285.714,1.742,0.000,0.000,0.000,296.384
1542,293.983,0.632,0.000,0.000,0.000,302.307
1543,282.554,1.094,0.000,0.000,0.000,292.336
1544,266.217,0.836,0.000,0.000,0.000,278.017
1545,279.631,0.798,0.000,0.000,0.000,290.118
1546,250.129,1.200,0.000,0.004,0.000,261.504
1547,212.182,1.100,0.000,0.000,0.000,219.684
1548,191.159,1.119,0.000,0.000,0.000,200.230
1549,212.040,2.490,0.000,0.000,0.000,222.947
1550,242.330,1.954,0.000,0.000,0.000,252.986
1551,216.291,2.307,0.000,0.000,0.000,233.290
1552,193.631,1.105,0.000,0.000,0.000,200.993
1553,189.052,2.042,0.000,0.000,0.000,200.728
1554,201.415,1.119,0.000,0.000,0.000,210.543
1555,233.141,1.797,0.000,0.000,0.000,247.033
1556,220.378,1.178,0.000,0.003,0.000,233.229
1557,185.050,1.394,0.000,0.000,0.000,193.244
1558,201.040,1.179,0.000,0.000,0.000,212.240
1559,195.414,2.396,0.000,0.000,0.000,205.960
1560,250.611,1.151,0.000,0.000,0.000,259.696
1561,225.945,1.141,0.000,0.000,0.000,235.546
1562,184.060,0.421,0.000,0.000,0.000,190.629
1563,206.597,0.436,0.000,0.000,0.000,216.071
1564,189.192,0.436,0.000,0.000,0.000,196.235
1565,268.670,0.506,0.000,0.000,0.000,275.958
1566,198.355,0.418,0.000,0.000,0.000,204.912
1567,192.402,0.434,0.000,0.000,0.000,199.057
1568,198.499,1.060,0.000,0.000,0.000,208.362
1569,258.435,0.478,0.000,0.000,0.000,265.488
1570,370.182,0.966,0.000,0.000,0.000,380.884
1571,248.625,0.600,0.000,0.000,0.000,258.951
1572,215.028,0.671,0.000,0.000,0.000,223.307
1573,214.032,0.449,0.000,0.000,0.000,220.682
1574,311.490,0.712,0.000,0.000,0.000,324.085
1575,264.005,0.578,0.000,0.000,0.000,271.116
1576,267.247,1.428,0.000,0.000,0.000,276.518
1577,247.070,1.430,0.000,0.000,0.000,258.904
1578,342.892,0.818,0.000,0.000,0.000,356.354
1579,323.660,1.009,0.000,0.000,0.000,332.368
1580,261.753,2.375,0.000,0.004,0.000,272.779
1581,256.544,0.820,0.000,0.000,0.000,265.155
1582,378.518,1.129,0.000,0.000,0.000,386.356
