frame_id,detection_ms,tracking_ms,recognition_ms,render_ms
13628,0.000,0.000,0.000,2.254
13629,0.000,0.000,0.000,2.215
13630,0.000,0.000,0.000,2.321
13631,0.000,0.000,0.000,2.922
13632,0.000,0.000,0.000,2.551
13633,0.000,0.000,0.000,1.909
13634,0.000,0.000,0.000,1.973
13635,0.000,0.000,0.000,2.709
13636,0.000,0.000,0.000,2.717
13637,0.000,0.608,0.000,1.666
13638,0.000,0.000,0.000,1.929
13639,0.000,0.000,0.000,2.572
13640,0.000,0.000,0.000,1.831
13641,0.000,0.000,0.000,1.532
13642,0.000,0.000,0.000,2.271
13643,0.000,0.000,0.000,1.953
13644,0.000,0.000,0.000,1.743
13645,0.000,0.000,0.000,2.836
13646,0.000,0.449,0.000,1.527
13647,0.000,0.000,0.000,2.033
13648,0.000,0.000,0.000,2.390
13649,0.000,0.000,0.000,2.078
13650,0.000,0.000,0.000,2.012
13651,0.000,0.000,0.000,2.117
13652,0.000,0.000,0.000,1.917
13653,0.000,0.000,0.000,2.774
13654,0.000,0.000,0.000,1.884
13655,0.000,0.000,0.000,2.977
13656,0.000,0.000,0.000,3.343
13657,0.000,0.000,0.000,1.867
13658,0.000,0.000,0.000,1.839
13659,0.000,0.000,0.000,1.553
13660,0.000,0.000,0.000,1.772
13661,0.000,0.467,0.000,1.494
13662,0.000,0.000,0.000,2.013
13663,0.000,0.000,0.000,2.941
13664,0.000,0.000,0.000,2.127
13665,0.000,0.000,0.000,2.560
13666,0.000,0.000,0.000,1.660
13667,0.000,0.000,0.000,2.062
13668,0.000,0.000,0.000,2.504
13669,0.000,0.000,0.000,1.641
13670,0.000,0.000,0.000,2.464
13671,0.000,0.000,0.000,1.957
13672,0.000,0.000,0.000,1.763
13673,0.000,0.000,0.000,1.678
13674,0.000,0.000,0.000,1.791
13675,0.000,0.000,0.000,2.612
13676,0.000,0.411,0.000,1.944
13677,0.000,0.000,0.000,2.081
13678,0.000,0.000,0.000,2.848
13679,0.000,0.000,0.000,1.881
13680,0.000,0.000,0.000,1.949
13681,0.000,0.000,0.000,2.252
13682,0.000,0.000,0.000,2.010
13683,0.000,0.000,0.000,1.851
13684,0.000,0.000,0.000,1.910
13685,0.000,0.409,0.000,1.511
13686,0.000,0.000,0.000,1.865
13687,0.000,0.000,0.000,2.577
13688,0.000,0.000,0.000,2.170
13689,0.000,0.000,0.000,1.876
13690,0.000,0.000,0.000,2.202
13691,0.000,0.000,0.000,1.590
13692,0.000,0.000,0.000,2.597
13693,0.000,0.000,0.000,2.943
13694,0.000,0.687,0.000,1.582
13695,0.000,0.000,0.000,1.870
13696,0.000,0.000,0.000,2.719
13697,0.000,0.000,0.000,2.635
13698,0.000,0.000,0.000,2.529
13699,0.000,0.000,0.000,1.790
13700,0.000,0.000,0.000,2.136
13701,0.000,0.000,0.000,2.999
13702,0.000,0.000,0.000,1.560
13703,0.000,0.532,0.000,1.489
13704,0.000,0.000,0.000,1.919
13705,0.000,0.000,0.000,3.425
13706,0.000,0.000,0.000,2.684
13707,0.000,0.000,0.000,1.825
13708,0.000,0.000,0.000,2.061
13709,0.000,0.000,0.000,2.421
13710,0.000,0.000,0.000,1.836
13711,0.000,0.000,0.000,1.940
13712,0.000,0.478,0.000,1.575
13713,0.000,0.000,0.000,1.966
13714,0.000,0.000,0.000,2.854
13715,0.000,0.000,0.000,3.159
13716,0.000,0.000,0.000,2.232
13717,0.000,0.000,0.000,2.344
13718,0.000,0.000,0.000,1.611
13719,0.000,0.000,0.000,1.727
13720,0.000,0.000,0.000,1.822
13721,0.000,0.791,0.000,1.997
13722,0.000,0.000,0.000,2.042
13723,0.000,0.000,0.000,2.257
13724,0.000,0.000,0.000,2.508
13725,0.000,0.000,0.000,1.706
13726,0.000,0.000,0.000,2.435
13727,0.000,0.000,0.000,1.851
13728,0.000,0.000,0.000,2.563
13729,0.000,0.000,0.000,1.950
13730,0.000,0.438,0.000,2.781
13731,0.000,0.000,0.000,2.290
13732,0.000,0.000,0.000,3.133
13733,0.000,0.000,0.000,2.296
13734,0.000,0.000,0.000,1.886
13735,0.000,0.000,0.000,1.900
13736,0.000,0.000,0.000,1.986
13737,0.000,0.000,0.000,2.003
13738,0.000,0.000,0.000,2.632
13739,0.000,0.368,0.000,2.131
13740,0.000,0.000,0.000,1.927
13741,0.000,0.000,0.000,4.617
13742,0.000,0.000,0.000,2.023
13743,0.000,0.000,0.000,1.698
13744,0.000,0.000,0.000,2.108
13745,0.000,0.000,0.000,1.608
13746,0.000,0.000,0.000,1.669
13747,0.000,0.000,0.000,1.721
13748,0.000,0.433,0.000,17.433
13749,0.000,0.000,0.000,1.978
13750,0.000,0.000,0.000,3.541
13751,0.000,0.000,0.000,1.982
13752,0.000,0.000,0.000,1.573
13753,0.000,0.000,0.000,1.795
13754,0.000,0.000,0.000,1.650
13755,0.000,0.000,0.000,1.705
13756,0.000,0.000,0.000,1.482
13757,0.000,0.384,0.000,1.577
13758,0.000,0.000,0.000,1.885
13759,0.000,0.000,0.000,2.544
13760,0.000,0.000,0.000,2.160
13761,0.000,0.000,0.000,1.990
13762,0.000,0.000,0.000,1.758
13763,0.000,0.000,0.000,2.013
13764,0.000,0.000,0.000,1.812
13765,0.000,0.000,0.000,2.420
13766,0.000,0.000,0.000,2.002
13767,0.000,0.000,0.000,1.694
13768,0.000,0.000,0.000,2.359
13769,0.000,0.000,0.000,1.738
13770,0.000,0.000,0.000,1.443
13771,0.000,0.000,0.000,1.567
13772,0.000,0.000,0.000,2.553
13773,0.000,0.000,0.000,2.445
13774,0.000,0.000,0.000,3.360
13775,0.000,0.000,0.000,1.684
13776,0.000,0.000,0.000,2.484
13777,0.000,0.000,0.000,3.339
13778,0.000,0.000,0.000,2.723
13779,0.000,0.000,0.000,1.701
13780,0.000,0.000,0.000,3.040
13781,0.000,0.000,0.000,2.737
13782,0.000,0.000,0.000,2.089
13783,0.000,0.000,0.000,2.484
13784,0.000,0.571,0.000,13.395
13785,0.000,0.000,0.000,2.040
13786,0.000,0.000,0.000,2.568
13787,0.000,0.000,0.000,1.723
13788,0.000,0.000,0.000,1.648
13789,0.000,0.000,0.000,1.922
13790,0.000,0.000,0.000,1.924
13791,0.000,0.000,0.000,1.949
13792,0.000,0.000,0.000,2.864
13793,0.000,0.000,0.000,1.960
13794,0.000,0.000,0.000,2.111
13795,0.000,0.000,0.000,1.752
13796,0.000,0.000,0.000,2.146
13797,0.000,0.000,0.000,2.290
13798,0.000,0.000,0.000,1.917
13799,0.000,0.000,0.000,2.611
13800,0.000,0.000,0.000,2.721
13801,0.000,0.000,0.000,1.934
13802,0.000,0.000,0.000,1.741
13803,0.000,0.000,0.000,2.673
13804,0.000,0.000,0.000,1.978
13805,0.000,0.000,0.000,2.913
13806,0.000,0.000,0.000,2.421
13807,0.000,0.000,0.000,2.279
13808,0.000,0.000,0.000,2.270
13809,0.000,0.000,0.000,2.191
13810,0.000,0.000,0.000,2.569
13811,0.000,0.417,0.000,1.382
13812,0.000,0.000,0.000,3.653
13813,0.000,0.000,0.000,3.106
13814,0.000,0.000,0.000,2.820
13815,0.000,0.000,0.000,2.378
13816,0.000,0.000,0.000,1.645
13817,0.000,0.000,0.000,2.104
13818,0.000,0.000,0.000,1.742
13819,0.000,0.000,0.000,2.976
13820,0.000,0.349,0.000,1.473
13821,0.000,0.000,0.000,1.833
13822,0.000,0.000,0.000,2.649
13823,0.000,0.000,0.000,1.765
13824,0.000,0.000,0.000,2.808
13825,0.000,0.000,0.000,2.032
13826,0.000,0.000,0.000,2.015
13827,0.000,0.000,0.000,1.899
13828,0.000,0.000,0.000,1.965
13829,0.000,0.000,0.000,3.554
13830,0.000,0.000,0.000,2.338
13831,0.000,0.000,0.000,1.782
13832,0.000,0.000,0.000,2.193
13833,0.000,0.000,0.000,1.781
13834,0.000,0.000,0.000,1.563
13835,0.000,0.525,0.000,9.440
13836,0.000,0.000,0.000,1.788
13837,0.000,0.000,0.000,2.841
13838,0.000,0.000,0.000,2.938
13839,0.000,0.000,0.000,2.542
13840,0.000,0.000,0.000,2.705
13841,0.000,0.000,0.000,1.981
13842,0.000,0.000,0.000,1.948
13843,0.000,0.000,0.000,2.615
13844,0.000,0.000,0.000,2.448
13845,0.000,0.000,0.000,1.783
13846,0.000,0.000,0.000,1.994
13847,0.000,0.000,0.000,1.849
13848,0.000,0.000,0.000,1.819
13849,0.000,0.000,0.000,1.810
13850,0.000,0.262,0.000,5.814
13851,0.000,0.000,0.000,1.938
13852,0.000,0.000,0.000,2.580
13853,0.000,0.000,0.000,1.924
13854,0.000,0.000,0.000,1.620
13855,0.000,0.000,0.000,2.671
13856,0.000,0.000,0.000,1.661
13857,0.000,0.000,0.000,2.512
13858,0.000,0.000,0.000,1.728
13859,0.000,0.417,0.000,1.422
13860,0.000,0.000,0.000,1.893
13861,0.000,0.000,0.000,2.128
13862,0.000,0.000,0.000,2.211
13863,0.000,0.000,0.000,4.212
13864,0.000,0.000,0.000,1.822
13865,0.000,0.000,0.000,1.461
13866,0.000,0.000,0.000,1.777
13867,0.000,0.000,0.000,2.817
13868,0.000,0.000,0.000,1.959
13869,0.000,0.000,0.000,2.626
13870,0.000,0.000,0.000,1.781
13871,0.000,0.000,0.000,1.577
13872,0.000,0.000,0.000,2.042
13873,0.000,0.000,0.000,2.109
13874,0.000,0.000,0.000,2.094
13875,0.000,0.000,0.000,2.237
13876,0.000,0.000,0.000,1.655
13877,0.000,0.000,0.000,1.758
13878,0.000,0.000,0.000,1.817
13879,0.000,0.000,0.000,2.831
13880,0.000,0.000,0.000,1.969
13881,0.000,0.000,0.000,2.447
13882,0.000,0.000,0.000,1.777
13883,0.000,0.000,0.000,1.775
13884,0.000,0.000,0.000,2.016
13885,0.000,0.000,0.000,2.597
13886,0.000,0.000,0.000,2.468
13887,0.000,0.000,0.000,1.804
13888,0.000,0.000,0.000,2.323
13889,0.000,0.000,0.000,1.657
13890,0.000,0.000,0.000,2.169
13891,0.000,0.000,0.000,1.821
13892,0.000,0.000,0.000,2.827
13893,0.000,0.000,0.000,2.020
13894,0.000,0.000,0.000,1.972
13895,0.000,0.000,0.000,1.660
13896,0.000,0.000,0.000,1.771
13897,0.000,0.000,0.000,1.726
13898,0.000,0.000,0.000,2.956
13899,0.000,0.000,0.000,2.036
13900,0.000,0.000,0.000,1.813
13901,0.000,0.000,0.000,1.526
13902,0.000,0.000,0.000,2.806
13903,0.000,0.000,0.000,3.139
13904,0.000,0.000,0.000,2.176
13905,0.000,0.000,0.000,1.824
13906,0.000,0.000,0.000,2.343
13907,0.000,0.000,0.000,2.459
13908,0.000,0.000,0.000,2.018
13909,0.000,0.000,0.000,1.978
13910,0.000,0.000,0.000,2.084
13911,0.000,0.000,0.000,2.244
13912,0.000,0.000,0.000,1.632
13913,0.000,0.000,0.000,1.870
13914,0.000,0.000,0.000,2.036
13915,0.000,0.000,0.000,3.097
13916,0.000,0.000,0.000,1.935
13917,0.000,0.000,0.000,2.700
13918,0.000,0.000,0.000,1.974
13919,0.000,0.000,0.000,1.987
13920,0.000,0.000,0.000,1.809
13921,0.000,0.000,0.000,1.642
13922,0.000,0.000,0.000,2.722
13923,0.000,0.000,0.000,1.665
13924,0.000,0.000,0.000,3.021
13925,0.000,0.000,0.000,1.828
13926,0.000,0.000,0.000,1.665
13927,0.000,0.000,0.000,3.235
13928,0.000,0.000,0.000,2.255
13929,0.000,0.000,0.000,3.005
13930,0.000,0.000,0.000,1.827
13931,0.000,0.000,0.000,2.051
13932,0.000,0.000,0.000,1.700
13933,0.000,0.000,0.000,2.990
13934,0.000,0.000,0.000,2.922
13935,0.000,0.000,0.000,1.988
13936,0.000,0.000,0.000,1.931
13937,0.000,0.000,0.000,1.863
13938,0.000,0.000,0.000,1.549
13939,0.000,0.000,0.000,3.099
13940,0.000,0.000,0.000,2.171
13941,0.000,0.000,0.000,1.878
13942,0.000,0.000,0.000,1.713
13943,0.000,0.000,0.000,1.909
13944,0.000,0.000,0.000,2.015
13945,0.000,0.000,0.000,2.819
13946,0.000,0.000,0.000,2.820
13947,0.000,0.000,0.000,2.093
13948,0.000,0.000,0.000,1.822
13949,0.000,0.000,0.000,1.900
13950,0.000,0.000,0.000,2.879
13951,0.000,0.000,0.000,1.726
13952,0.000,0.000,0.000,2.773
13953,0.000,0.000,0.000,1.761
13954,0.000,0.000,0.000,1.687
13955,0.000,0.000,0.000,1.610
13956,0.000,0.000,0.000,1.754
13957,0.000,0.000,0.000,1.840
13958,0.000,0.000,0.000,3.094
13959,0.000,0.000,0.000,2.478
13960,0.000,0.000,0.000,2.491
13961,0.000,0.000,0.000,1.568
13962,0.000,0.000,0.000,1.696
13963,0.000,0.000,0.000,2.583
13964,0.000,0.000,0.000,2.273
13965,0.000,0.000,0.000,1.792
13966,0.000,0.000,0.000,1.883
13967,0.000,0.000,0.000,1.881
13968,0.000,0.000,0.000,1.722
13969,0.000,0.000,0.000,2.950
13970,0.000,0.000,0.000,1.953
13971,0.000,0.000,0.000,2.150
13972,0.000,0.000,0.000,1.852
13973,0.000,0.000,0.000,1.694
13974,0.000,0.000,0.000,1.738
13975,0.000,0.000,0.000,2.800
13976,0.000,0.000,0.000,1.871
13977,0.000,0.000,0.000,2.572
13978,0.000,0.000,0.000,1.766
13979,0.000,0.000,0.000,1.933
13980,0.000,0.000,0.000,1.605
13981,0.000,0.000,0.000,2.694
13982,0.000,0.000,0.000,2.631
13983,0.000,0.000,0.000,2.616
13984,0.000,0.000,0.000,1.736
13985,0.000,0.000,0.000,2.028
13986,0.000,0.000,0.000,1.911
13987,0.000,0.000,0.000,2.060
13988,0.000,0.554,0.000,16.661
13989,0.000,0.000,0.000,2.024
13990,0.000,0.000,0.000,2.974
13991,0.000,0.000,0.000,2.021
13992,0.000,0.000,0.000,2.007
13993,0.000,0.000,0.000,1.638
13994,0.000,0.000,0.000,1.789
13995,0.000,0.000,0.000,1.920
13996,0.000,0.000,0.000,4.451
13997,0.000,0.000,0.000,2.392
13998,0.000,0.000,0.000,2.193
13999,0.000,0.000,0.000,1.850
14000,0.000,0.000,0.000,1.844
14001,0.000,0.000,0.000,1.537
14002,0.000,0.000,0.000,2.808
14003,0.000,0.000,0.000,2.163
14004,0.000,0.000,0.000,2.464
14005,0.000,0.000,0.000,1.710
14006,0.000,0.000,0.000,1.830
14007,0.000,0.000,0.000,1.769
14008,0.000,0.000,0.000,2.596
14009,0.000,0.000,0.000,1.937
14010,0.000,0.000,0.000,1.737
14011,0.000,0.000,0.000,2.513
14012,0.000,0.000,0.000,1.622
14013,0.000,0.000,0.000,1.911
14014,0.000,0.000,0.000,1.967
14015,0.000,0.411,0.000,3.292
14016,0.000,0.000,0.000,1.983
14017,0.000,0.000,0.000,2.729
14018,0.000,0.000,0.000,1.896
14019,0.000,0.000,0.000,2.137
14020,0.000,0.000,0.000,2.837
14021,0.000,0.000,0.000,2.054
14022,0.000,0.000,0.000,2.028
14023,0.000,0.000,0.000,2.866
14024,0.000,0.000,0.000,2.061
14025,0.000,0.000,0.000,2.494
14026,0.000,0.000,0.000,1.610
14027,0.000,0.000,0.000,1.864
14028,0.000,0.000,0.000,1.665
14029,0.000,0.000,0.000,2.145
14030,0.000,0.000,0.000,1.643
14031,0.000,0.000,0.000,2.006
14032,0.000,0.000,0.000,1.767
14033,0.000,0.000,0.000,1.953
14034,0.000,0.000,0.000,2.234
14035,0.000,0.000,0.000,2.740
14036,0.000,0.000,0.000,1.624
14037,0.000,0.000,0.000,2.166
14038,0.000,0.000,0.000,1.913
14039,0.000,0.000,0.000,1.627
14040,0.000,0.000,0.000,1.905
14041,0.000,0.000,0.000,1.988
14042,0.000,0.000,0.000,1.926
14043,0.000,0.000,0.000,1.811
14044,0.000,0.000,0.000,2.307
14045,0.000,0.000,0.000,1.794
14046,0.000,0.000,0.000,1.908
14047,0.000,0.000,0.000,1.772
14048,0.000,0.000,0.000,2.194
14049,0.000,0.000,0.000,1.796
14050,0.000,0.000,0.000,2.618
14051,0.000,0.000,0.000,1.603
14052,0.000,0.000,0.000,1.923
14053,0.000,0.000,0.000,2.259
14054,0.000,0.000,0.000,2.612
14055,0.000,0.000,0.000,2.560
14056,0.000,0.000,0.000,2.595
14057,0.000,0.000,0.000,2.064
14058,0.000,0.000,0.000,1.990
14059,0.000,0.000,0.000,3.912
14060,0.000,0.000,0.000,2.637
14061,0.000,0.000,0.000,2.263
14062,0.000,0.000,0.000,2.717
14063,0.000,0.000,0.000,1.753
14064,0.000,0.000,0.000,1.530
14065,0.000,0.000,0.000,2.415
14066,0.000,0.000,0.000,2.179
14067,0.000,0.000,0.000,1.861
14068,0.000,0.000,0.000,1.826
14069,0.000,0.000,0.000,1.958
14070,0.000,0.000,0.000,2.333
14071,0.000,0.000,0.000,2.137
14072,0.000,0.000,0.000,2.134
14073,0.000,0.000,0.000,1.829
14074,0.000,0.000,0.000,1.724
14075,0.000,0.000,0.000,2.345
14076,0.000,0.000,0.000,1.762
14077,0.000,0.000,0.000,2.090
14078,0.000,0.479,0.000,1.496
14079,0.000,0.000,0.000,1.901
14080,0.000,0.000,0.000,2.215
14081,0.000,0.000,0.000,1.951
14082,0.000,0.000,0.000,2.124
14083,0.000,0.000,0.000,1.606
14084,0.000,0.000,0.000,1.597
14085,0.000,0.000,0.000,1.836
14086,0.000,0.000,0.000,2.201
14087,0.000,0.000,0.000,1.717
14088,0.000,0.000,0.000,2.113
14089,0.000,0.000,0.000,1.581
14090,0.000,0.000,0.000,1.755
14091,0.000,0.000,0.000,1.938
14092,0.000,0.000,0.000,2.903
14093,0.000,0.000,0.000,1.966
14094,0.000,0.000,0.000,1.968
14095,0.000,0.000,0.000,2.060
14096,0.000,0.000,0.000,2.339
14097,0.000,0.000,0.000,2.455
14098,0.000,0.000,0.000,3.053
14099,0.000,0.000,0.000,2.208
14100,0.000,0.000,0.000,2.073
14101,0.000,0.000,0.000,2.568
14102,0.000,0.000,0.000,2.317
14103,0.000,0.000,0.000,4.037
14104,0.000,0.000,0.000,1.947
14105,0.000,0.000,0.000,2.484
14106,0.000,0.000,0.000,2.212
14107,0.000,0.000,0.000,2.779
14108,0.000,0.000,0.000,1.794
14109,0.000,0.000,0.000,1.716
14110,0.000,0.000,0.000,2.239
14111,0.000,0.536,0.000,1.474
14112,0.000,0.000,0.000,1.866
14113,0.000,0.000,0.000,2.550
14114,0.000,0.000,0.000,1.575
14115,0.000,0.000,0.000,2.485
14116,0.000,0.000,0.000,1.989
14117,0.000,0.220,0.000,4.227
14118,0.000,0.000,0.000,1.864
14119,0.000,0.000,0.000,2.143
14120,0.000,0.000,0.000,1.744
14121,0.000,0.000,0.000,1.768
14122,0.000,0.000,0.000,1.897
14123,0.000,0.000,0.000,1.732
14124,0.000,0.000,0.000,1.608
14125,0.000,0.000,0.000,3.301
14126,0.000,0.000,0.000,1.843
14127,0.000,0.000,0.000,2.688
14128,0.000,0.000,0.000,1.662
14129,0.000,0.000,0.000,2.593
14130,0.000,0.000,0.000,2.097
14131,0.000,0.000,0.000,2.386
14132,0.000,0.000,0.000,2.055
14133,0.000,0.000,0.000,2.897
14134,0.000,0.000,0.000,1.999
14135,0.000,0.000,0.000,2.013
14136,0.000,0.000,0.000,1.901
14137,0.000,0.000,0.000,1.823
14138,0.000,0.412,0.000,1.434
14139,0.000,0.000,0.000,1.891
14140,0.000,0.000,0.000,2.207
14141,0.000,0.000,0.000,2.019
14142,0.000,0.000,0.000,2.540
14143,0.000,0.000,0.000,1.569
14144,0.000,0.000,0.000,2.764
14145,0.000,0.000,0.000,1.933
14146,0.000,0.000,0.000,2.604
14147,0.000,0.000,0.000,2.044
14148,0.000,0.000,0.000,2.120
14149,0.000,0.000,0.000,1.690
14150,0.000,0.000,0.000,2.447
14151,0.000,0.000,0.000,1.743
14152,0.000,0.000,0.000,2.746
14153,0.000,0.000,0.000,2.058
14154,0.000,0.000,0.000,1.765
14155,0.000,0.000,0.000,2.398
14156,0.000,0.000,0.000,1.796
14157,0.000,0.000,0.000,1.924
14158,0.000,0.000,0.000,2.961
14159,0.000,0.000,0.000,2.026
14160,0.000,0.000,0.000,3.634
14161,0.000,0.000,0.000,1.898
14162,0.000,0.000,0.000,1.874
14163,0.000,0.000,0.000,2.000
14164,0.000,0.000,0.000,2.788
14165,0.000,0.000,0.000,1.984
14166,0.000,0.000,0.000,1.600
14167,0.000,0.000,0.000,2.440
14168,0.000,0.000,0.000,1.930
14169,0.000,0.000,0.000,1.948
14170,0.000,0.000,0.000,1.898
14171,0.000,0.648,0.000,6.840
14172,0.000,0.000,0.000,2.083
14173,0.000,0.000,0.000,3.446
14174,0.000,0.000,0.000,1.804
14175,0.000,0.000,0.000,2.182
14176,0.000,0.000,0.000,1.635
14177,0.000,0.000,0.000,2.102
14178,0.000,0.000,0.000,1.792
14179,0.000,0.000,0.000,2.266
14180,0.000,0.000,0.000,4.321
14181,0.000,0.000,0.000,2.530
14182,0.000,0.000,0.000,1.752
14183,0.000,0.000,0.000,2.317
14184,0.000,0.000,0.000,1.609
14185,0.000,0.000,0.000,3.309
14186,0.000,0.000,0.000,2.522
14187,0.000,0.000,0.000,2.342
14188,0.000,0.000,0.000,1.618
14189,0.000,0.000,0.000,1.590
14190,0.000,0.000,0.000,2.173
14191,0.000,0.000,0.000,3.354
14192,0.000,0.000,0.000,2.051
14193,0.000,0.000,0.000,2.798
14194,0.000,0.000,0.000,1.731
14195,0.000,0.000,0.000,2.057
14196,0.000,0.000,0.000,1.981
14197,0.000,0.000,0.000,2.464
14198,0.000,0.000,0.000,2.086
14199,0.000,0.000,0.000,2.199
14200,0.000,0.000,0.000,1.981
14201,0.000,0.000,0.000,1.861
14202,0.000,0.000,0.000,1.506
14203,0.000,0.000,0.000,2.235
14204,0.000,0.000,0.000,2.030
14205,0.000,0.000,0.000,1.551
14206,0.000,0.000,0.000,1.709
14207,0.000,0.000,0.000,1.849
14208,0.000,0.000,0.000,1.650
14209,0.000,0.000,0.000,2.281
14210,0.000,0.000,0.000,2.297
14211,0.000,0.000,0.000,1.836
14212,0.000,0.000,0.000,1.836
14213,0.000,0.000,0.000,1.662
14214,0.000,0.000,0.000,7.809
14215,0.000,0.000,0.000,2.405
14216,0.000,0.000,0.000,1.994
14217,0.000,0.000,0.000,2.110
14218,0.000,0.000,0.000,1.726
14219,0.000,0.000,0.000,2.161
14220,0.000,0.000,0.000,2.646
14221,0.000,0.000,0.000,2.177
14222,0.000,0.000,0.000,1.840
14223,0.000,0.000,0.000,2.687
14224,0.000,0.000,0.000,2.052
14225,0.000,0.000,0.000,1.834
14226,0.000,0.000,0.000,1.710
14227,0.000,0.000,0.000,2.515
14228,0.000,0.000,0.000,1.919
14229,0.000,0.000,0.000,1.693
14230,0.000,0.000,0.000,2.825
14231,0.000,0.000,0.000,1.774
14232,0.000,0.000,0.000,1.556
14233,0.000,0.000,0.000,1.613
14234,0.000,0.000,0.000,2.395
14235,0.000,0.000,0.000,1.757
14236,0.000,0.000,0.000,2.414
14237,0.000,0.000,0.000,2.607
14238,0.000,0.000,0.000,1.831
14239,0.000,0.000,0.000,1.782
14240,0.000,0.000,0.000,2.435
14241,0.000,0.000,0.000,2.131
14242,0.000,0.000,0.000,2.286
14243,0.000,0.000,0.000,1.670
14244,0.000,0.000,0.000,2.113
14245,0.000,0.000,0.000,2.051
14246,0.000,0.000,0.000,2.234
14247,0.000,0.000,0.000,1.660
14248,0.000,0.000,0.000,1.943
14249,0.000,0.000,0.000,1.671
14250,0.000,0.000,0.000,3.046
14251,0.000,0.000,0.000,2.136
14252,0.000,0.000,0.000,2.460
14253,0.000,0.000,0.000,3.113
14254,0.000,0.000,0.000,3.451
14255,0.000,0.000,0.000,1.761
14256,0.000,0.000,0.000,1.789
14257,0.000,0.000,0.000,1.776
14258,0.000,0.000,0.000,3.198
14259,0.000,0.000,0.000,2.435
14260,0.000,0.000,0.000,2.351
14261,0.000,0.000,0.000,1.941
14262,0.000,0.000,0.000,1.714
14263,0.000,0.000,0.000,1.824
14264,0.000,0.449,0.000,1.437
14265,0.000,0.000,0.000,1.884
14266,0.000,0.000,0.000,2.785
14267,0.000,0.000,0.000,1.811
14268,0.000,0.000,0.000,2.052
14269,0.000,0.000,0.000,2.282
14270,0.000,0.000,0.000,2.210
14271,0.000,0.000,0.000,1.795
14272,0.000,0.000,0.000,2.303
14273,0.000,0.000,0.000,1.706
14274,0.000,0.000,0.000,2.018
14275,0.000,0.000,0.000,1.926
14276,0.000,0.000,0.000,1.614
14277,0.000,0.000,0.000,1.946
14278,0.000,0.000,0.000,2.527
14279,0.000,0.000,0.000,1.841
14280,0.000,0.000,0.000,2.375
14281,0.000,0.000,0.000,1.717
14282,0.000,0.000,0.000,1.912
14283,0.000,0.000,0.000,1.950
14284,0.000,0.000,0.000,2.124
14285,0.000,0.000,0.000,1.805
14286,0.000,0.000,0.000,2.147
14287,0.000,0.000,0.000,1.798
14288,0.000,0.000,0.000,1.939
14289,0.000,0.000,0.000,3.343
14290,0.000,0.000,0.000,3.127
14291,0.000,0.000,0.000,2.164
14292,0.000,0.000,0.000,2.048
14293,0.000,0.000,0.000,1.916
14294,0.000,0.000,0.000,2.002
14295,0.000,0.000,0.000,1.863
14296,0.000,0.000,0.000,2.665
14297,0.000,0.421,0.000,1.500
14298,0.000,0.000,0.000,2.006
14299,0.000,0.000,0.000,2.398
14300,0.000,0.000,0.000,1.723
14301,0.000,0.000,0.000,2.085
14302,0.000,0.000,0.000,2.116
14303,0.000,0.000,0.000,1.738
14304,0.000,0.000,0.000,1.634
14305,0.000,0.000,0.000,2.543
14306,0.000,0.000,0.000,1.677
14307,0.000,0.000,0.000,2.474
14308,0.000,0.000,0.000,1.626
14309,0.000,0.000,0.000,2.126
14310,0.000,0.000,0.000,1.835
14311,0.000,0.000,0.000,2.552
14312,0.000,0.000,0.000,3.257
14313,0.000,0.000,0.000,1.695
14314,0.000,0.000,0.000,3.131
14315,0.000,0.000,0.000,1.850
14316,0.000,0.000,0.000,1.952
14317,0.000,0.000,0.000,2.651
14318,0.000,0.000,0.000,1.881
14319,0.000,0.000,0.000,1.764
14320,0.000,0.000,0.000,1.981
14321,0.000,0.000,0.000,1.741
14322,0.000,0.000,0.000,1.594
14323,0.000,0.000,0.000,1.846
14324,0.000,0.633,0.000,1.572
14325,0.000,0.000,0.000,1.838
14326,0.000,0.000,0.000,2.394
14327,0.000,0.000,0.000,2.249
14328,0.000,0.000,0.000,2.013
14329,0.000,0.000,0.000,2.194
14330,0.000,0.000,0.000,1.722
14331,0.000,0.000,0.000,1.850
14332,0.000,0.000,0.000,1.994
14333,0.000,0.529,0.000,16.588
14334,0.000,0.000,0.000,1.804
14335,0.000,0.000,0.000,3.216
14336,0.000,0.000,0.000,1.677
14337,0.000,0.000,0.000,1.947
14338,0.000,0.000,0.000,1.895
14339,0.000,0.000,0.000,1.743
14340,0.000,0.000,0.000,1.758
14341,0.000,0.000,0.000,4.154
14342,0.000,0.000,0.000,1.758
14343,0.000,0.000,0.000,1.619
14344,0.000,0.000,0.000,1.891
14345,0.000,0.000,0.000,2.709
14346,0.000,0.000,0.000,1.938
14347,0.000,0.000,0.000,2.377
14348,0.000,0.000,0.000,1.962
14349,0.000,0.000,0.000,2.614
14350,0.000,0.000,0.000,2.208
14351,0.000,0.000,0.000,1.724
14352,0.000,0.000,0.000,1.695
14353,0.000,0.000,0.000,1.904
14354,0.000,0.000,0.000,2.024
14355,0.000,0.000,0.000,2.028
14356,0.000,0.000,0.000,2.061
14357,0.000,0.000,0.000,2.264
14358,0.000,0.000,0.000,1.598
14359,0.000,0.000,0.000,2.997
14360,0.000,0.325,0.000,1.374
14361,0.000,0.000,0.000,4.311
14362,0.000,0.000,0.000,2.428
